default,housing,loan,pdays,job,marital,education,contact,poutcome,age,balance,day,month,duration,campaign,previous,y
0,1,0,0,technician,married,unknown,unknown,unknown,57,206,5,5,216,3,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,41,290,5,5,240,2,0,0
0,0,0,0,blue-collar,married,secondary,unknown,unknown,48,1,5,5,669,3,0,0
0,1,0,0,blue-collar,married,unknown,unknown,unknown,42,57,5,5,425,2,0,0
0,1,0,0,blue-collar,single,secondary,unknown,unknown,30,-457,5,5,143,2,0,0
0,1,0,0,management,single,tertiary,unknown,unknown,58,1387,5,5,174,5,0,0
0,1,0,0,management,divorced,tertiary,unknown,unknown,45,24598,5,5,313,3,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,49,30,5,5,135,4,0,0
0,1,0,0,admin.,single,secondary,unknown,unknown,42,1022,5,5,146,2,0,0
0,1,1,0,technician,married,secondary,unknown,unknown,53,56,5,5,152,2,0,0
1,0,0,0,admin.,single,secondary,unknown,unknown,51,-2,5,5,402,3,0,0
0,1,0,0,services,single,secondary,unknown,unknown,32,121,5,5,213,2,0,0
0,1,0,0,blue-collar,single,secondary,unknown,unknown,41,842,5,5,144,3,0,0
0,1,0,0,management,divorced,secondary,unknown,unknown,43,693,5,5,124,3,0,0
0,1,0,0,blue-collar,divorced,secondary,unknown,unknown,40,-333,5,5,183,2,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,50,1533,5,5,325,2,0,0
0,1,0,0,management,married,tertiary,unknown,unknown,34,46,5,5,39,4,0,0
0,0,0,0,services,married,unknown,unknown,unknown,53,18,5,5,503,2,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,45,44,5,5,95,4,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,39,-100,5,5,680,2,0,0
0,1,0,0,services,married,tertiary,unknown,unknown,44,510,5,5,421,4,0,0
0,1,0,0,management,married,tertiary,unknown,unknown,55,685,5,5,174,3,0,0
0,1,0,0,management,single,tertiary,unknown,unknown,46,187,5,5,113,2,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,45,66,5,5,808,2,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,34,560,5,5,198,3,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,36,0,5,5,195,2,0,0
0,0,0,0,unknown,divorced,unknown,unknown,unknown,59,27,5,5,347,3,0,0
0,1,0,0,admin.,single,secondary,unknown,unknown,31,12,5,5,208,2,0,0
0,1,0,0,blue-collar,single,secondary,unknown,unknown,44,34,5,5,404,4,0,0
0,1,0,0,entrepreneur,single,tertiary,unknown,unknown,33,1068,5,5,396,2,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,40,211,5,5,216,4,0,0
0,1,0,0,admin.,single,tertiary,unknown,unknown,46,377,5,5,98,2,0,0
0,1,0,0,management,married,tertiary,unknown,unknown,48,263,5,5,350,2,0,0
0,1,0,0,services,married,secondary,unknown,unknown,42,1263,6,5,114,2,0,0
0,1,0,0,services,married,secondary,unknown,unknown,27,8,6,5,88,3,0,0
0,1,1,0,admin.,married,secondary,unknown,unknown,48,126,6,5,379,2,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,59,230,6,5,190,3,0,0
0,1,0,0,technician,married,tertiary,unknown,unknown,46,841,6,5,158,1,0,0
0,1,0,0,admin.,divorced,secondary,unknown,unknown,38,308,6,5,102,1,0,0
0,1,0,0,management,divorced,tertiary,unknown,unknown,43,1,6,5,306,1,0,0
0,1,0,0,admin.,divorced,tertiary,unknown,unknown,38,86,6,5,218,1,0,0
0,1,0,0,student,single,secondary,unknown,unknown,23,157,6,5,54,1,0,0
0,1,0,0,services,married,secondary,unknown,unknown,34,22,6,5,344,1,0,0
0,1,1,0,admin.,married,secondary,unknown,unknown,38,46,6,5,195,1,0,0
0,0,0,0,blue-collar,married,secondary,unknown,unknown,37,1293,6,5,652,1,0,0
0,1,0,0,admin.,single,secondary,unknown,unknown,25,122,6,5,286,1,0,0
0,1,0,0,blue-collar,married,unknown,unknown,unknown,48,131,6,5,189,1,0,0
0,1,0,0,blue-collar,single,secondary,unknown,unknown,49,143,6,5,83,1,0,0
0,0,0,0,admin.,single,secondary,unknown,unknown,38,393,6,5,184,2,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,43,98,6,5,235,1,0,0
0,1,0,0,management,married,tertiary,unknown,unknown,33,0,6,5,290,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,55,224,6,5,232,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,38,757,6,5,133,1,0,0
0,1,1,0,services,married,secondary,unknown,unknown,49,245,6,5,318,1,0,0
0,0,0,0,management,married,secondary,unknown,unknown,40,8486,6,5,260,3,0,0
0,0,0,0,admin.,married,unknown,unknown,unknown,43,350,6,5,437,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,38,20,6,5,402,1,0,0
0,1,1,0,services,married,secondary,unknown,unknown,58,1667,6,5,85,1,0,0
0,1,0,0,technician,married,unknown,unknown,unknown,57,345,6,5,125,1,0,0
0,1,0,0,unemployed,married,secondary,unknown,unknown,32,10,6,5,501,4,0,0
0,1,1,0,management,married,tertiary,unknown,unknown,56,830,6,5,1201,1,0,1
0,1,0,0,blue-collar,divorced,unknown,unknown,unknown,58,29,6,5,253,1,0,0
0,1,0,0,retired,divorced,secondary,unknown,unknown,60,545,6,5,1030,1,0,1
0,1,0,0,technician,married,tertiary,unknown,unknown,37,8730,6,5,149,1,0,0
0,1,0,0,technician,divorced,tertiary,unknown,unknown,46,477,6,5,114,1,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,27,4,6,5,243,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,43,1205,6,5,769,2,0,0
0,1,1,0,technician,single,secondary,unknown,unknown,32,0,6,5,135,3,0,0
0,1,0,0,admin.,single,secondary,unknown,unknown,40,263,6,5,231,1,0,0
0,0,0,0,admin.,married,secondary,unknown,unknown,38,1,6,5,76,1,0,0
0,0,1,0,blue-collar,married,secondary,unknown,unknown,34,283,6,5,199,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,47,206,6,5,152,1,0,0
0,1,0,0,housemaid,married,primary,unknown,unknown,42,17,6,5,124,1,0,0
0,1,1,0,technician,married,secondary,unknown,unknown,48,141,6,5,424,1,0,0
0,1,0,0,self-employed,single,tertiary,unknown,unknown,29,16,6,5,43,1,0,0
0,1,0,0,services,married,secondary,unknown,unknown,50,206,6,5,154,1,0,0
0,0,0,0,technician,married,unknown,unknown,unknown,52,7,6,5,203,2,0,0
0,0,0,0,management,married,tertiary,unknown,unknown,50,0,6,5,326,1,0,0
0,0,0,0,retired,married,tertiary,unknown,unknown,58,0,6,5,393,1,0,0
0,1,0,0,blue-collar,divorced,primary,unknown,unknown,46,1927,6,5,241,3,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,38,284,6,5,483,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,46,1660,6,5,259,1,0,0
0,1,0,0,services,single,secondary,unknown,unknown,32,406,6,5,227,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,51,230,6,5,673,1,0,0
0,1,0,0,admin.,single,secondary,unknown,unknown,39,-25,6,5,576,1,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,48,182,6,5,180,2,0,0
0,1,0,0,entrepreneur,married,tertiary,unknown,unknown,36,1169,6,5,168,2,0,0
0,1,0,0,admin.,divorced,secondary,unknown,unknown,34,67,6,5,90,1,0,0
0,0,0,0,technician,married,secondary,unknown,unknown,40,77,6,5,505,1,0,0
0,1,0,0,unemployed,married,secondary,unknown,unknown,43,0,6,5,245,1,0,0
0,1,1,0,blue-collar,divorced,primary,unknown,unknown,52,55,6,5,186,1,0,0
1,1,0,0,technician,married,secondary,unknown,unknown,33,72,6,5,623,1,0,0
0,1,0,0,management,single,tertiary,unknown,unknown,49,163,6,5,496,3,0,0
0,1,0,0,management,single,tertiary,unknown,unknown,32,151,6,5,118,1,0,0
0,1,0,0,admin.,single,secondary,unknown,unknown,39,113,6,5,342,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,40,0,6,5,225,1,0,0
0,1,0,0,technician,single,tertiary,unknown,unknown,38,9,6,5,185,3,0,0
0,1,0,0,management,married,secondary,unknown,unknown,43,375,6,5,196,2,0,0
0,1,0,0,services,married,secondary,unknown,unknown,39,1142,6,5,276,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,54,2102,6,5,76,1,0,0
0,1,0,0,technician,single,tertiary,unknown,unknown,38,4325,6,5,87,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,40,217,6,5,195,1,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,55,131,6,5,744,1,0,0
0,1,0,0,management,married,tertiary,unknown,unknown,42,1680,6,5,765,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,39,0,6,5,262,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,40,46,6,5,119,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,32,320,6,5,198,2,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,55,183,6,5,150,1,0,0
0,0,0,0,blue-collar,married,secondary,unknown,unknown,45,39,6,5,241,1,0,0
0,1,0,0,management,single,tertiary,unknown,unknown,35,560,6,5,181,1,0,0
0,0,0,0,technician,divorced,secondary,unknown,unknown,58,469,6,5,196,1,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,35,530,6,5,149,1,0,0
0,1,0,0,services,married,primary,unknown,unknown,49,61,6,5,246,1,0,0
0,1,0,0,technician,single,tertiary,unknown,unknown,34,242,6,5,112,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,36,139,6,5,309,2,0,0
0,1,0,0,self-employed,single,secondary,unknown,unknown,24,0,6,5,278,1,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,34,367,6,5,140,1,0,0
0,1,0,0,admin.,divorced,secondary,unknown,unknown,51,228,6,5,136,1,0,0
0,1,0,0,technician,single,unknown,unknown,unknown,39,45248,6,5,1623,1,0,1
0,1,0,0,self-employed,married,unknown,unknown,unknown,50,-84,6,5,101,1,0,0
0,1,0,0,services,single,secondary,unknown,unknown,32,310,6,5,144,1,0,0
0,1,0,0,blue-collar,married,unknown,unknown,unknown,42,132,6,5,238,1,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,50,797,6,5,354,1,0,0
0,0,0,0,services,married,secondary,unknown,unknown,40,71,6,5,79,1,0,0
0,1,0,0,management,divorced,unknown,unknown,unknown,46,2,6,5,187,1,0,0
0,1,1,0,management,married,tertiary,unknown,unknown,37,231,6,5,451,2,0,0
0,1,1,0,blue-collar,married,secondary,unknown,unknown,34,270,6,5,159,1,0,0
0,1,1,0,blue-collar,married,secondary,unknown,unknown,44,274,6,5,409,1,0,0
0,1,1,0,admin.,single,secondary,unknown,unknown,40,-109,6,5,170,1,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,37,1,6,5,608,1,0,1
1,0,0,0,blue-collar,single,secondary,unknown,unknown,33,-60,6,5,243,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,35,89,6,5,145,2,0,0
0,0,0,0,blue-collar,divorced,secondary,unknown,unknown,58,-11,6,5,112,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,39,0,6,5,262,2,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,43,-509,6,5,124,1,0,0
0,1,0,0,unemployed,married,primary,unknown,unknown,39,408,6,5,53,1,0,0
0,1,0,0,services,single,primary,unknown,unknown,36,58,6,5,134,1,0,0
0,0,1,0,retired,single,secondary,unknown,unknown,57,1640,6,5,204,4,0,0
0,1,0,0,admin.,single,secondary,unknown,unknown,36,20,6,5,186,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,50,71,6,5,678,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,55,52,6,5,182,1,0,0
0,1,0,0,self-employed,married,tertiary,unknown,unknown,44,292,6,5,162,1,0,0
0,1,0,0,services,divorced,secondary,unknown,unknown,44,424,6,5,27,1,0,0
0,1,0,0,housemaid,single,primary,unknown,unknown,39,109,6,5,699,3,0,0
0,1,0,0,blue-collar,married,unknown,unknown,unknown,46,1044,6,5,43,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,39,983,6,5,97,1,0,0
0,0,0,0,admin.,married,secondary,unknown,unknown,34,869,6,5,1677,1,0,1
0,1,0,0,blue-collar,married,primary,unknown,unknown,40,668,6,5,283,2,0,0
0,1,0,0,management,married,tertiary,unknown,unknown,50,964,6,5,323,1,0,0
0,1,0,0,management,single,secondary,unknown,unknown,31,301,6,5,82,1,0,0
0,1,0,0,admin.,single,secondary,unknown,unknown,37,140,6,5,310,1,0,0
0,1,0,0,management,single,secondary,unknown,unknown,39,1877,6,5,185,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,51,1127,6,5,47,1,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,41,871,6,5,145,1,0,0
0,1,1,0,technician,married,secondary,unknown,unknown,41,767,6,5,204,1,0,0
0,0,0,0,blue-collar,married,secondary,unknown,unknown,43,0,6,5,187,1,0,0
0,1,0,0,services,single,secondary,unknown,unknown,30,209,6,5,30,2,0,0
0,0,0,0,management,divorced,primary,unknown,unknown,54,0,6,5,472,1,0,0
0,1,1,0,blue-collar,divorced,secondary,unknown,unknown,43,110,6,5,448,1,0,0
0,1,1,0,management,divorced,tertiary,unknown,unknown,59,-76,6,5,264,1,0,0
0,1,0,0,technician,married,unknown,unknown,unknown,47,178,6,5,169,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,40,-66,6,5,288,1,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,32,0,6,5,176,2,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,29,1,6,5,215,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,36,0,6,5,337,1,0,0
0,0,0,0,unemployed,married,tertiary,unknown,unknown,55,5345,6,5,278,1,0,0
0,1,0,0,blue-collar,divorced,secondary,unknown,unknown,30,-209,6,5,188,2,0,0
0,1,0,0,admin.,single,secondary,unknown,unknown,39,0,6,5,174,2,0,0
0,1,0,0,blue-collar,divorced,secondary,unknown,unknown,39,42,6,5,226,2,0,0
0,1,0,0,blue-collar,divorced,secondary,unknown,unknown,50,41,6,5,190,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,44,-99,6,5,111,2,0,0
0,1,0,0,technician,single,secondary,unknown,unknown,37,17,6,5,164,1,0,0
0,1,1,0,admin.,married,primary,unknown,unknown,46,276,6,5,157,2,0,0
0,0,0,0,technician,single,unknown,unknown,unknown,32,-170,6,5,46,1,0,0
0,1,1,0,management,single,tertiary,unknown,unknown,37,230,6,5,374,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,29,9,6,5,349,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,41,946,6,5,325,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,45,1297,6,5,233,2,0,0
0,1,0,0,retired,divorced,secondary,unknown,unknown,57,-331,6,5,531,1,0,0
0,1,0,0,blue-collar,single,secondary,unknown,unknown,48,44,6,5,153,1,0,0
1,0,0,0,retired,married,secondary,unknown,unknown,60,15,6,5,80,1,0,0
0,1,0,0,admin.,single,secondary,unknown,unknown,26,712,6,5,232,1,0,0
0,1,0,0,retired,married,secondary,unknown,unknown,58,5435,6,5,118,1,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,34,507,6,5,190,1,0,0
0,1,0,0,unemployed,divorced,secondary,unknown,unknown,55,387,6,5,918,1,0,1
0,1,1,0,blue-collar,married,primary,unknown,unknown,41,0,6,5,238,1,0,0
0,1,0,0,management,divorced,secondary,unknown,unknown,50,1716,6,5,82,1,0,0
0,1,1,0,entrepreneur,married,secondary,unknown,unknown,49,167,6,5,198,3,0,0
0,0,1,0,admin.,married,unknown,unknown,unknown,44,40,6,5,160,2,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,44,148,6,5,211,1,0,0
0,1,1,0,technician,married,secondary,unknown,unknown,31,17,6,5,120,1,0,0
0,1,0,0,blue-collar,single,tertiary,unknown,unknown,34,1011,6,5,136,1,0,0
0,1,0,0,management,single,unknown,unknown,unknown,46,1527,6,5,269,1,0,0
0,0,0,0,management,married,tertiary,unknown,unknown,42,744,6,5,157,1,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,52,484,6,5,128,1,0,0
0,1,0,0,management,single,tertiary,unknown,unknown,29,0,6,5,211,1,0,0
0,1,0,0,retired,married,primary,unknown,unknown,53,136,6,5,267,2,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,43,1335,6,5,371,2,0,0
0,1,0,0,management,married,secondary,unknown,unknown,38,517,6,5,288,2,0,0
0,1,0,0,management,married,tertiary,unknown,unknown,46,459,6,5,221,1,0,0
0,1,0,0,management,divorced,unknown,unknown,unknown,48,549,6,5,427,1,0,0
0,1,1,0,admin.,divorced,secondary,unknown,unknown,30,83,6,5,310,1,0,0
0,0,0,0,blue-collar,married,primary,unknown,unknown,44,213,6,5,158,1,0,0
0,1,0,0,housemaid,married,primary,unknown,unknown,31,203,6,5,604,3,0,0
0,1,0,0,services,single,secondary,unknown,unknown,42,518,6,5,198,1,0,0
0,1,0,0,management,single,tertiary,unknown,unknown,40,3877,6,5,145,1,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,52,1236,6,5,247,1,0,0
0,1,0,0,blue-collar,divorced,secondary,unknown,unknown,45,756,6,5,179,2,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,48,157,6,5,73,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,45,-66,6,5,263,2,0,0
0,1,0,0,blue-collar,married,unknown,unknown,unknown,34,245,6,5,13,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,34,-144,6,5,79,2,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,46,71,6,5,416,1,0,0
0,1,0,0,services,divorced,secondary,unknown,unknown,49,505,6,5,162,1,0,0
0,1,0,0,technician,married,primary,unknown,unknown,50,249,6,5,129,1,0,0
0,1,0,0,admin.,single,secondary,unknown,unknown,34,0,6,5,150,1,0,0
0,1,0,0,unemployed,single,secondary,unknown,unknown,40,11,6,5,43,1,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,36,639,6,5,191,1,0,0
0,1,0,0,blue-collar,divorced,unknown,unknown,unknown,59,124,6,5,26,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,45,82,6,5,250,1,0,0
0,1,0,0,self-employed,married,tertiary,unknown,unknown,36,107,6,5,146,1,0,0
0,1,0,0,services,married,secondary,unknown,unknown,56,473,6,5,416,1,0,0
0,1,1,0,services,divorced,secondary,unknown,unknown,42,372,6,5,121,2,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,30,46,6,5,114,2,0,0
0,1,0,0,student,single,tertiary,unknown,unknown,30,34,6,5,289,1,0,0
0,1,0,0,self-employed,married,unknown,unknown,unknown,47,935,6,5,225,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,33,-10,6,5,123,1,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,36,-106,6,5,130,2,0,0
0,1,0,0,services,divorced,primary,unknown,unknown,39,471,6,5,161,2,0,0
0,1,0,0,admin.,divorced,secondary,unknown,unknown,56,778,6,5,149,2,0,0
0,1,0,0,blue-collar,divorced,unknown,unknown,unknown,39,170,6,5,268,2,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,42,315,6,5,259,2,0,0
0,0,0,0,blue-collar,married,secondary,unknown,unknown,52,3165,6,5,26,1,0,0
0,1,0,0,admin.,divorced,secondary,unknown,unknown,36,131,6,5,153,1,0,0
1,1,0,0,entrepreneur,married,secondary,unknown,unknown,35,204,6,5,424,2,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,47,83,6,5,179,2,0,0
0,1,1,0,services,divorced,secondary,unknown,unknown,59,0,6,5,97,1,0,0
0,1,1,0,blue-collar,married,primary,unknown,unknown,57,5431,6,5,383,1,0,0
0,1,0,0,management,married,unknown,unknown,unknown,38,1759,6,5,440,1,0,0
0,1,0,0,unemployed,married,secondary,unknown,unknown,46,-125,6,5,23,1,0,0
0,0,0,0,blue-collar,married,secondary,unknown,unknown,34,0,6,5,195,1,0,0
0,1,0,0,services,single,secondary,unknown,unknown,28,5090,6,5,1297,3,0,1
0,1,0,0,technician,married,unknown,unknown,unknown,38,573,6,5,87,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,56,1602,6,5,427,1,0,0
1,1,1,0,blue-collar,single,primary,unknown,unknown,41,-137,6,5,189,1,0,0
0,0,0,0,technician,married,unknown,unknown,unknown,52,0,6,5,195,1,0,0
0,0,0,0,services,married,secondary,unknown,unknown,54,193,6,5,179,1,0,0
0,1,1,0,retired,married,secondary,unknown,unknown,61,195,6,5,179,1,0,0
0,0,0,0,entrepreneur,married,secondary,unknown,unknown,53,288,6,5,69,1,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,47,19,6,5,105,2,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,53,25,6,5,266,3,0,0
0,1,0,0,services,married,secondary,unknown,unknown,46,216,6,5,524,2,0,0
0,1,1,0,blue-collar,divorced,primary,unknown,unknown,39,190,6,5,96,2,0,0
0,1,0,0,technician,divorced,secondary,unknown,unknown,56,99,6,5,155,2,0,0
0,1,0,0,services,divorced,primary,unknown,unknown,55,2298,6,5,162,2,0,0
0,1,0,0,management,married,tertiary,unknown,unknown,44,17,6,5,352,2,0,0
0,1,0,0,technician,married,primary,unknown,unknown,37,0,6,5,76,4,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,35,0,6,5,154,2,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,55,840,6,5,310,2,0,0
0,1,0,0,services,married,secondary,unknown,unknown,37,358,6,5,390,3,0,0
0,1,0,0,technician,single,secondary,unknown,unknown,30,0,6,5,369,1,0,0
0,1,1,0,blue-collar,married,primary,unknown,unknown,37,-325,6,5,112,2,0,0
0,1,0,0,technician,single,secondary,unknown,unknown,36,-15,6,5,341,3,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,38,581,6,5,79,1,0,0
0,1,0,0,admin.,divorced,primary,unknown,unknown,41,4070,6,5,140,2,0,0
0,0,1,0,retired,married,secondary,unknown,unknown,48,74,6,5,315,1,0,0
0,1,0,0,services,divorced,secondary,unknown,unknown,55,141,6,5,262,2,0,0
0,0,0,0,services,divorced,secondary,unknown,unknown,28,89,6,5,174,2,0,0
1,1,0,0,services,married,secondary,unknown,unknown,54,0,6,5,138,3,0,0
0,0,0,0,blue-collar,married,secondary,unknown,unknown,30,450,6,5,526,2,0,0
0,0,0,0,technician,married,tertiary,unknown,unknown,48,310,6,5,135,1,0,0
0,1,0,0,self-employed,married,secondary,unknown,unknown,31,0,6,5,36,5,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,38,384,6,5,1906,3,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,37,395,6,5,219,2,0,0
0,1,0,0,services,single,unknown,unknown,unknown,37,-118,6,5,147,2,0,0
0,1,1,0,blue-collar,married,primary,unknown,unknown,56,5,6,5,407,2,0,0
0,1,1,0,blue-collar,married,secondary,unknown,unknown,51,50,6,5,121,1,0,0
0,1,1,0,blue-collar,married,secondary,unknown,unknown,39,285,6,5,209,1,0,0
0,0,0,0,technician,married,unknown,unknown,unknown,49,15,6,5,92,2,0,0
0,1,1,0,blue-collar,married,primary,unknown,unknown,51,653,6,5,208,1,0,0
0,1,0,0,self-employed,married,secondary,unknown,unknown,43,918,6,5,193,1,0,0
0,1,1,0,services,married,secondary,unknown,unknown,32,243,6,5,144,1,0,0
0,1,0,0,technician,single,tertiary,unknown,unknown,29,405,6,5,65,1,0,0
0,1,0,0,management,divorced,tertiary,unknown,unknown,48,1328,6,5,339,1,0,0
0,1,0,0,services,married,primary,unknown,unknown,55,255,6,5,285,1,0,0
